archive_name,issue_code,normalized_title,representative_title,source_kinds,confidence,drop_reason
2006/CBS092006DVD.7z,CBS092006DVD,ardennes,ARDENNES,disc-manifest-path,medium,weak-singleword
2006/CBS092006DVD.7z,CBS092006DVD,aticatalyst control centerdeutsch,ATICatalyst Control Centerdeutsch,disc-metadata-value,high,bad-substring
2006/CBS092006DVD.7z,CBS092006DVD,aticatalystv me,ATICatalystv ME,disc-metadata-value,high,bad-substring
2006/CBS092006DVD.7z,CBS092006DVD,aticatalystv xp,ATICatalystv XP,disc-metadata-value,high,bad-substring
2006/CBS092006DVD.7z,CBS092006DVD,ausblenden layerchange,Ausblenden Layerchange,disc-metadata-value,high,bad-substring
2006/CBS092006DVD.7z,CBS092006DVD,direct xc,Direct Xc,disc-metadata-value,high,bad-substring
2006/CBS092006DVD.7z,CBS092006DVD,dtmrace driverv,DTMRace Driverv,disc-metadata-value,high,bad-substring
2006/CBS092006DVD.7z,CBS092006DVD,files,files,disc-manifest-path,medium,bad-exact
2006/CBS092006DVD.7z,CBS092006DVD,hilfe layerchange,Hilfe Layerchange,disc-metadata-value,high,bad-substring
2006/CBS092006DVD.7z,CBS092006DVD,jagdtiger,Jagdtiger,disc-metadata-command,medium,bad-substring
2006/CBS092006DVD.7z,CBS092006DVD,pe to usb,Pe To USB,disc-metadata-value,high,all-short-words
2006/CBS092006DVD.7z,CBS092006DVD,sonstiges,Sonstiges,disc-metadata-value,high,bad-exact
2006/CBS092006DVD.7z,CBS092006DVD,ton an,Ton An,disc-metadata-value,high,all-short-words
2006/CBS092006DVD.7z,CBS092006DVD,ton aus,Ton Aus,disc-metadata-value,high,all-short-words
2006/CBS092006DVD.7z,CBS092006DVD,tr manual,TR manual,disc-manifest-path,medium,bad-substring
2006/CBS092006DVD.7z,CBS092006DVD,windows installer,Windows Installer,disc-metadata-value,high,bad-substring
2006/CBS092006DVD.7z,CBS092006DVD,windows media player seme,Windows Media Player SEME,disc-metadata-value,high,bad-substring
2006/CBS092006DVD.7z,CBS092006DVD,windows media player xp,Windows Media Player XP,disc-metadata-value,high,bad-substring
2006/CBS092006DVD.7z,CBS092006DVD,zone alarm,Zone Alarm,disc-metadata-value,high,bad-substring
2006/CBS092006DVDGOLD.7z,CBS092006DVDGOLD,0data,0data,"disc-manifest-path,disc-metadata-command",medium,weak-singleword
2006/CBS092006DVDGOLD.7z,CBS092006DVDGOLD,abo layerchange,Abo Layerchange,disc-metadata-value,high,bad-substring
2006/CBS092006DVDGOLD.7z,CBS092006DVDGOLD,ausblenden layerchange,Ausblenden Layerchange,disc-metadata-value,high,bad-substring
2006/CBS092006DVDGOLD.7z,CBS092006DVDGOLD,copyright,copyright,disc-manifest-path,medium,weak-singleword
2006/CBS092006DVDGOLD.7z,CBS092006DVDGOLD,files,files,disc-manifest-path,medium,bad-exact
2006/CBS092006DVDGOLD.7z,CBS092006DVDGOLD,hilfe layerchange,Hilfe Layerchange,disc-metadata-value,high,bad-substring
2006/CBS092006DVDGOLD.7z,CBS092006DVDGOLD,ton an,Ton An,disc-metadata-value,high,all-short-words
2006/CBS092006DVDGOLD.7z,CBS092006DVDGOLD,ton aus,Ton Aus,disc-metadata-value,high,all-short-words
2006/CBS102006DVD.7z,CBS102006DVD,0data,0data,"disc-manifest-path,disc-metadata-command",medium,weak-singleword
2006/CBS102006DVD.7z,CBS102006DVD,320x240,320x240,disc-manifest-path,medium,weak-singleword
2006/CBS102006DVD.7z,CBS102006DVD,abo layerchange,Abo Layerchange,disc-metadata-value,high,bad-substring
2006/CBS102006DVD.7z,CBS102006DVD,adobe,Adobe,disc-manifest-path,medium,bad-substring
2006/CBS102006DVD.7z,CBS102006DVD,adobe reader se,Adobe Reader SE,disc-metadata-value,high,bad-substring
2006/CBS102006DVD.7z,CBS102006DVD,adobe reader xp,Adobe Reader XP,disc-metadata-value,high,bad-substring
2006/CBS102006DVD.7z,CBS102006DVD,aion,Aion,disc-metadata-value,high,weak-singleword
2006/CBS102006DVD.7z,CBS102006DVD,anti vir personal classic,Anti Vir Personal Edition Classic,disc-metadata-value,high,bad-substring
2006/CBS102006DVD.7z,CBS102006DVD,aticatalyst control center67deutsch,ATICatalyst Control Center67deutsch,disc-metadata-value,high,bad-substring
2006/CBS102006DVD.7z,CBS102006DVD,aticatalyst control centerdeutsch,ATICatalyst Control Centerdeutsch,disc-metadata-value,high,bad-substring
2006/CBS102006DVD.7z,CBS102006DVD,aticatalystv me,ATICatalystv ME,disc-metadata-value,high,bad-substring
2006/CBS102006DVD.7z,CBS102006DVD,aticatalystv xp,ATICatalystv XP,disc-metadata-value,high,bad-substring
2006/CBS102006DVD.7z,CBS102006DVD,aticatalystv xp67,ATICatalystv XP67,disc-metadata-value,high,bad-substring
2006/CBS102006DVD.7z,CBS102006DVD,ausblenden layerchange,Ausblenden Layerchange,disc-metadata-value,high,bad-substring
2006/CBS102006DVD.7z,CBS102006DVD,data1,data1,disc-manifest-path,medium,short-code
2006/CBS102006DVD.7z,CBS102006DVD,data2,data2,disc-manifest-path,medium,short-code
2006/CBS102006DVD.7z,CBS102006DVD,direct x9,Direct X9,disc-manifest-path,medium,bad-substring
2006/CBS102006DVD.7z,CBS102006DVD,direct xc,Direct Xc,disc-metadata-value,high,bad-substring
2006/CBS102006DVD.7z,CBS102006DVD,enlight,enlight,disc-manifest-path,medium,weak-singleword
2006/CBS102006DVD.7z,CBS102006DVD,etrom,ETROM,disc-metadata-value,high,weak-singleword
2006/CBS102006DVD.7z,CBS102006DVD,files,files,disc-manifest-path,medium,bad-exact
2006/CBS102006DVD.7z,CBS102006DVD,hilfe layerchange,Hilfe Layerchange,disc-metadata-value,high,bad-substring
2006/CBS102006DVD.7z,CBS102006DVD,ikernel,ikernel,disc-manifest-path,medium,weak-singleword
2006/CBS102006DVD.7z,CBS102006DVD,import tuner challenge,Import Tuner Challenge,disc-metadata-value,high,bad-substring
2006/CBS102006DVD.7z,CBS102006DVD,layout,layout,disc-manifest-path,medium,bad-exact
2006/CBS102006DVD.7z,CBS102006DVD,manual,Manual,disc-manifest-path,medium,bad-exact
2006/CBS102006DVD.7z,CBS102006DVD,media ac,MEDIA\AC,disc-metadata-command,medium,path-or-option
2006/CBS102006DVD.7z,CBS102006DVD,nhl,NHL,disc-metadata-value,high,all-short-words
2006/CBS102006DVD.7z,CBS102006DVD,pacz,Pacz,disc-metadata-value,high,weak-singleword
2006/CBS102006DVD.7z,CBS102006DVD,protect,PROTECT,disc-manifest-path,medium,weak-singleword
2006/CBS102006DVD.7z,CBS102006DVD,readme,readme,disc-manifest-path,medium,bad-exact
2006/CBS102006DVD.7z,CBS102006DVD,sonstiges,Sonstiges,disc-metadata-value,high,bad-exact
2006/CBS102006DVD.7z,CBS102006DVD,ton an,Ton An,disc-metadata-value,high,all-short-words
2006/CBS102006DVD.7z,CBS102006DVD,ton aus,Ton Aus,disc-metadata-value,high,all-short-words
2006/CBS102006DVD.7z,CBS102006DVD,v3d sse,v3d sse,disc-manifest-path,medium,all-short-words
2006/CBS102006DVD.7z,CBS102006DVD,v3d87,v3d 87,disc-manifest-path,medium,short-code
2006/CBS102006DVD.7z,CBS102006DVD,windows installer,Windows Installer,disc-metadata-value,high,bad-substring
2006/CBS102006DVD.7z,CBS102006DVD,windows media player seme,Windows Media Player SEME,disc-metadata-value,high,bad-substring
2006/CBS102006DVD.7z,CBS102006DVD,windows media player xp,Windows Media Player XP,disc-metadata-value,high,bad-substring
2006/CBS102006DVD.7z,CBS102006DVD,zone alarm,Zone Alarm,disc-metadata-value,high,bad-substring
2006/CBS102006DVD.7z,CBS102006DVD,zoo,zoo,disc-manifest-path,medium,all-short-words
2006/CBS102006DVD.7z,CBS102006DVD,zooempire,zooempire,disc-manifest-path,medium,weak-singleword
2006/CBS102006DVDGOLD.7z,CBS102006DVDGOLD,0data,0data,"disc-manifest-path,disc-metadata-command",medium,weak-singleword
2006/CBS102006DVDGOLD.7z,CBS102006DVDGOLD,1503,1503 DVD,disc-manifest-path,medium,numeric-only
2006/CBS102006DVDGOLD.7z,CBS102006DVDGOLD,abo layerchange,Abo Layerchange,disc-metadata-value,high,bad-substring
2006/CBS102006DVDGOLD.7z,CBS102006DVDGOLD,acrobat reader,Acrobat Reader,disc-manifest-path,medium,bad-substring
2006/CBS102006DVDGOLD.7z,CBS102006DVDGOLD,anno,Anno,disc-metadata-value,high,weak-singleword
2006/CBS102006DVDGOLD.7z,CBS102006DVDGOLD,ausblenden layerchange,Ausblenden Layerchange,disc-metadata-value,high,bad-substring
2006/CBS102006DVDGOLD.7z,CBS102006DVDGOLD,autostart,autostart,disc-manifest-path,medium,weak-singleword
2006/CBS102006DVDGOLD.7z,CBS102006DVDGOLD,files,files,disc-manifest-path,medium,bad-exact
2006/CBS102006DVDGOLD.7z,CBS102006DVDGOLD,hilfe layerchange,Hilfe Layerchange,disc-metadata-value,high,bad-substring
2006/CBS102006DVDGOLD.7z,CBS102006DVDGOLD,jcdr,cbs jcdr,disc-manifest-path,medium,bad-substring
2006/CBS102006DVDGOLD.7z,CBS102006DVDGOLD,pdf,pdf,disc-manifest-path,medium,all-short-words
2006/CBS102006DVDGOLD.7z,CBS102006DVDGOLD,sonstiges,Sonstiges,disc-metadata-value,high,bad-exact
2006/CBS102006DVDGOLD.7z,CBS102006DVDGOLD,ton an,Ton An,disc-metadata-value,high,all-short-words
2006/CBS102006DVDGOLD.7z,CBS102006DVDGOLD,ton aus,Ton Aus,disc-metadata-value,high,all-short-words
2006/CBS112006DVD.7z,CBS112006DVD,0data,0data,"disc-manifest-path,disc-metadata-command",medium,weak-singleword
2006/CBS112006DVD.7z,CBS112006DVD,1031,1031,disc-manifest-path,medium,numeric-only
2006/CBS112006DVD.7z,CBS112006DVD,1033,1033,disc-manifest-path,medium,numeric-only
2006/CBS112006DVD.7z,CBS112006DVD,1036,1036,disc-manifest-path,medium,numeric-only
2006/CBS112006DVD.7z,CBS112006DVD,abo layerchange,Abo Layerchange,disc-metadata-value,high,bad-substring
2006/CBS112006DVD.7z,CBS112006DVD,adobe reader se,Adobe Reader SE,disc-metadata-value,high,bad-substring
2006/CBS112006DVD.7z,CBS112006DVD,adobe reader xp,Adobe Reader XP,disc-metadata-value,high,bad-substring
2006/CBS112006DVD.7z,CBS112006DVD,anti vir personal classic,Anti Vir Personal Edition Classic,disc-metadata-value,high,bad-substring
2006/CBS112006DVD.7z,CBS112006DVD,aticatalyst control centerdeutsch,ATICatalyst Control Centerdeutsch,disc-metadata-value,high,bad-substring
2006/CBS112006DVD.7z,CBS112006DVD,aticatalyst control centerdeutschneu,ATICatalyst Control Centerdeutschneu,disc-metadata-value,high,bad-substring
2006/CBS112006DVD.7z,CBS112006DVD,aticatalystv me,ATICatalystv ME,disc-metadata-value,high,bad-substring
2006/CBS112006DVD.7z,CBS112006DVD,aticatalystv xp,ATICatalystv XP,disc-metadata-value,high,bad-substring
2006/CBS112006DVD.7z,CBS112006DVD,aticatalystv xpneu,ATICatalystv XPneu,disc-metadata-value,high,bad-substring
2006/CBS112006DVD.7z,CBS112006DVD,ausblenden layerchange,Ausblenden Layerchange,disc-metadata-value,high,bad-substring
2006/CBS112006DVD.7z,CBS112006DVD,blank,blank,disc-metadata-value,high,weak-singleword
2006/CBS112006DVD.7z,CBS112006DVD,chatter,chatter,disc-manifest-path,medium,weak-singleword
2006/CBS112006DVD.7z,CBS112006DVD,copyright,copyright,disc-manifest-path,medium,weak-singleword
2006/CBS112006DVD.7z,CBS112006DVD,data1,Data1,disc-manifest-path,medium,short-code
2006/CBS112006DVD.7z,CBS112006DVD,data11,Data11,disc-manifest-path,medium,short-code
2006/CBS112006DVD.7z,CBS112006DVD,data2,Data2,disc-manifest-path,medium,short-code
2006/CBS112006DVD.7z,CBS112006DVD,direct xc,Direct Xc,disc-metadata-value,high,bad-substring
2006/CBS112006DVD.7z,CBS112006DVD,directx81,directx81,disc-manifest-path,medium,bad-substring
2006/CBS112006DVD.7z,CBS112006DVD,files,files,disc-manifest-path,medium,bad-exact
2006/CBS112006DVD.7z,CBS112006DVD,gameservice,gameservice,disc-manifest-path,medium,weak-singleword
2006/CBS112006DVD.7z,CBS112006DVD,hilfe layerchange,Hilfe Layerchange,disc-metadata-value,high,bad-substring
2006/CBS112006DVD.7z,CBS112006DVD,manual,MANUAL,disc-manifest-path,medium,bad-exact
2006/CBS112006DVD.7z,CBS112006DVD,maps,maps,disc-manifest-path,medium,weak-singleword
2006/CBS112006DVD.7z,CBS112006DVD,nbak,NBAK,disc-metadata-value,high,weak-singleword
2006/CBS112006DVD.7z,CBS112006DVD,pac,Pac,disc-metadata-value,high,all-short-words
2006/CBS112006DVD.7z,CBS112006DVD,rts,rts,disc-manifest-path,medium,all-short-words
2006/CBS112006DVD.7z,CBS112006DVD,sonstiges,Sonstiges,disc-metadata-value,high,bad-exact
2006/CBS112006DVD.7z,CBS112006DVD,sound,sound,disc-manifest-path,medium,weak-singleword
2006/CBS112006DVD.7z,CBS112006DVD,ton an,Ton An,disc-metadata-value,high,all-short-words
2006/CBS112006DVD.7z,CBS112006DVD,ton aus,Ton Aus,disc-metadata-value,high,all-short-words
2006/CBS112006DVD.7z,CBS112006DVD,windows installer,Windows Installer,disc-metadata-value,high,bad-substring
2006/CBS112006DVD.7z,CBS112006DVD,windows media player seme,Windows Media Player SEME,disc-metadata-value,high,bad-substring
2006/CBS112006DVD.7z,CBS112006DVD,windows media player xp,Windows Media Player XP,disc-metadata-value,high,bad-substring
2006/CBS112006DVD.7z,CBS112006DVD,zone alarm,Zone Alarm,disc-metadata-value,high,bad-substring
2006/CBS112006DVDGOLD.7z,CBS112006DVDGOLD,data1,data1,disc-manifest-path,medium,short-code
2006/CBS112006DVDGOLD.7z,CBS112006DVDGOLD,data2,data2,disc-manifest-path,medium,short-code
2006/CBS112006DVDGOLD.7z,CBS112006DVDGOLD,direct x9,Direct X9,disc-manifest-path,medium,bad-substring
2006/CBS112006DVDGOLD.7z,CBS112006DVDGOLD,direct x9 0data,Direct X9\0data\cbs,disc-metadata-command,medium,bad-substring
2006/CBS112006DVDGOLD.7z,CBS112006DVDGOLD,engine32,engine32,disc-manifest-path,medium,weak-singleword
2006/CBS112006DVDGOLD.7z,CBS112006DVDGOLD,layout,layout,disc-manifest-path,medium,bad-exact
2006/CBS112006DVDGOLD.7z,CBS112006DVDGOLD,loe,LOE,disc-manifest-path,medium,all-short-words
2006/CBS112006DVDGOLD.7z,CBS112006DVDGOLD,pre installer,Pre Installer,disc-manifest-path,medium,bad-substring
2006/CBS122006DVD.7z,CBS122006DVD,0data,0data,"disc-manifest-path,disc-metadata-command",medium,weak-singleword
2006/CBS122006DVD.7z,CBS122006DVD,1031,1031,disc-manifest-path,medium,numeric-only
2006/CBS122006DVD.7z,CBS122006DVD,1033,1033,disc-manifest-path,medium,numeric-only
2006/CBS122006DVD.7z,CBS122006DVD,1034,1034,disc-manifest-path,medium,numeric-only
2006/CBS122006DVD.7z,CBS122006DVD,1036,1036,disc-manifest-path,medium,numeric-only
2006/CBS122006DVD.7z,CBS122006DVD,1040,1040,disc-manifest-path,medium,numeric-only
2006/CBS122006DVD.7z,CBS122006DVD,abo layerchange,Abo Layerchange,disc-metadata-value,high,bad-substring
2006/CBS122006DVD.7z,CBS122006DVD,adobe reader se,Adobe Reader SE,disc-metadata-value,high,bad-substring
2006/CBS122006DVD.7z,CBS122006DVD,adobe reader xp,Adobe Reader XP,disc-metadata-value,high,bad-substring
2006/CBS122006DVD.7z,CBS122006DVD,anti vir personal classic,Anti Vir Personal Edition Classic,disc-metadata-value,high,bad-substring
2006/CBS122006DVD.7z,CBS122006DVD,aticatalyst control centerdeutsch,ATICatalyst Control Centerdeutsch,disc-metadata-value,high,bad-substring
2006/CBS122006DVD.7z,CBS122006DVD,aticatalyst control centerdeutschneu,ATICatalyst Control Centerdeutschneu,disc-metadata-value,high,bad-substring
2006/CBS122006DVD.7z,CBS122006DVD,aticatalystv me,ATICatalystv ME,disc-metadata-value,high,bad-substring
2006/CBS122006DVD.7z,CBS122006DVD,aticatalystv xp,ATICatalystv XP,disc-metadata-value,high,bad-substring
2006/CBS122006DVD.7z,CBS122006DVD,aticatalystv xpneu,ATICatalystv XPneu,disc-metadata-value,high,bad-substring
2006/CBS122006DVD.7z,CBS122006DVD,ausblenden layerchange,Ausblenden Layerchange,disc-metadata-value,high,bad-substring
2006/CBS122006DVD.7z,CBS122006DVD,blank,blank,disc-metadata-value,high,weak-singleword
2006/CBS122006DVD.7z,CBS122006DVD,direct x9,Direct X9,disc-manifest-path,medium,bad-substring
2006/CBS122006DVD.7z,CBS122006DVD,direct xc,Direct Xc,disc-metadata-value,high,bad-substring
2006/CBS122006DVD.7z,CBS122006DVD,files,files,disc-manifest-path,medium,bad-exact
2006/CBS122006DVD.7z,CBS122006DVD,hilfe layerchange,Hilfe Layerchange,disc-metadata-value,high,bad-substring
2006/CBS122006DVD.7z,CBS122006DVD,kr2,KR2,"disc-manifest-path,disc-metadata-command",medium,short-code
2006/CBS122006DVD.7z,CBS122006DVD,lo e,Lo E,disc-metadata-value,high,all-short-words
2006/CBS122006DVD.7z,CBS122006DVD,manuals,Manuals,disc-manifest-path,medium,bad-substring
2006/CBS122006DVD.7z,CBS122006DVD,movies,movies,disc-manifest-path,medium,weak-singleword
2006/CBS122006DVD.7z,CBS122006DVD,sonstiges,Sonstiges,disc-metadata-value,high,bad-exact
2006/CBS122006DVD.7z,CBS122006DVD,ton an,Ton An,disc-metadata-value,high,all-short-words
2006/CBS122006DVD.7z,CBS122006DVD,ton aus,Ton Aus,disc-metadata-value,high,all-short-words
2006/CBS122006DVD.7z,CBS122006DVD,windows media player seme,Windows Media Player SEME,disc-metadata-value,high,bad-substring
2006/CBS122006DVD.7z,CBS122006DVD,windows media player xp,Windows Media Player XP,disc-metadata-value,high,bad-substring
2006/CBS122006DVD.7z,CBS122006DVD,zone alarm,Zone Alarm,disc-metadata-value,high,bad-substring
2006/CBS122006DVDGOLD.7z,CBS122006DVDGOLD,0data,0data,"disc-manifest-path,disc-metadata-command",medium,weak-singleword
2006/CBS122006DVDGOLD.7z,CBS122006DVDGOLD,abo layerchange,Abo Layerchange,disc-metadata-value,high,bad-substring
2006/CBS122006DVDGOLD.7z,CBS122006DVDGOLD,ausblenden layerchange,Ausblenden Layerchange,disc-metadata-value,high,bad-substring
2006/CBS122006DVDGOLD.7z,CBS122006DVDGOLD,dr3,DR3,disc-metadata-command,medium,short-code
2006/CBS122006DVDGOLD.7z,CBS122006DVDGOLD,driv3r,DRIV3 R,disc-manifest-path,medium,short-code
2006/CBS122006DVDGOLD.7z,CBS122006DVDGOLD,fifa,FIFA,disc-metadata-value,high,weak-singleword
2006/CBS122006DVDGOLD.7z,CBS122006DVDGOLD,files,files,disc-manifest-path,medium,bad-exact
2006/CBS122006DVDGOLD.7z,CBS122006DVDGOLD,hilfe layerchange,Hilfe Layerchange,disc-metadata-value,high,bad-substring
2006/CBS122006DVDGOLD.7z,CBS122006DVDGOLD,resource,resource,disc-manifest-path,medium,weak-singleword
2006/CBS122006DVDGOLD.7z,CBS122006DVDGOLD,tmos manual ger,tmos manual ger,disc-manifest-path,medium,bad-substring
2006/CBS122006DVDGOLD.7z,CBS122006DVDGOLD,ton an,Ton An,disc-metadata-value,high,all-short-words
2006/CBS122006DVDGOLD.7z,CBS122006DVDGOLD,ton aus,Ton Aus,disc-metadata-value,high,all-short-words
2007/CBS012007DVD.7z,CBS012007DVD,0data,0data,"disc-manifest-path,disc-metadata-command",medium,weak-singleword
2007/CBS012007DVD.7z,CBS012007DVD,abo layerchange,Abo Layerchange,disc-metadata-value,high,bad-substring
2007/CBS012007DVD.7z,CBS012007DVD,adobe reader se,Adobe Reader SE,disc-metadata-value,high,bad-substring
2007/CBS012007DVD.7z,CBS012007DVD,adobe reader xp,Adobe Reader XP,disc-metadata-value,high,bad-substring
2007/CBS012007DVD.7z,CBS012007DVD,anti vir personal classic,Anti Vir Personal Edition Classic,disc-metadata-value,high,bad-substring
2007/CBS012007DVD.7z,CBS012007DVD,aticatalyst control centerdeutsch,ATICatalyst Control Centerdeutsch,disc-metadata-value,high,bad-substring
2007/CBS012007DVD.7z,CBS012007DVD,aticatalyst control centerdeutschneu,ATICatalyst Control Centerdeutschneu,disc-metadata-value,high,bad-substring
2007/CBS012007DVD.7z,CBS012007DVD,aticatalystv me,ATICatalystv ME,disc-metadata-value,high,bad-substring
2007/CBS012007DVD.7z,CBS012007DVD,aticatalystv xp,ATICatalystv XP,disc-metadata-value,high,bad-substring
2007/CBS012007DVD.7z,CBS012007DVD,aticatalystv xpneu,ATICatalystv XPneu,disc-metadata-value,high,bad-substring
2007/CBS012007DVD.7z,CBS012007DVD,ausblenden layerchange,Ausblenden Layerchange,disc-metadata-value,high,bad-substring
2007/CBS012007DVD.7z,CBS012007DVD,blank,blank,disc-metadata-value,high,weak-singleword
2007/CBS012007DVD.7z,CBS012007DVD,data1,data1,disc-manifest-path,medium,short-code
2007/CBS012007DVD.7z,CBS012007DVD,data2,data2,disc-manifest-path,medium,short-code
2007/CBS012007DVD.7z,CBS012007DVD,data3,data3,disc-manifest-path,medium,short-code
2007/CBS012007DVD.7z,CBS012007DVD,direct x9,Direct X9,disc-manifest-path,medium,bad-substring
2007/CBS012007DVD.7z,CBS012007DVD,direct xc oktober,Direct Xc Oktober,disc-metadata-value,high,bad-substring
2007/CBS012007DVD.7z,CBS012007DVD,engine32,engine32,disc-manifest-path,medium,weak-singleword
2007/CBS012007DVD.7z,CBS012007DVD,f18,F18,disc-manifest-path,medium,short-code
2007/CBS012007DVD.7z,CBS012007DVD,ffv ttr,FFv TTR,"disc-manifest-path,disc-metadata-command",medium,all-short-words
2007/CBS012007DVD.7z,CBS012007DVD,fifa,Fifa,disc-metadata-value,high,weak-singleword
2007/CBS012007DVD.7z,CBS012007DVD,files,files,disc-manifest-path,medium,bad-exact
2007/CBS012007DVD.7z,CBS012007DVD,go trabi go,Go Trabi Go,disc-metadata-value,high,mostly-short-words
2007/CBS012007DVD.7z,CBS012007DVD,handbuch sherlock holmes,Handbuch Sherlock Holmes,disc-manifest-path,medium,bad-substring
2007/CBS012007DVD.7z,CBS012007DVD,hilfe layerchange,Hilfe Layerchange,disc-metadata-value,high,bad-substring
2007/CBS012007DVD.7z,CBS012007DVD,layout,layout,disc-manifest-path,medium,bad-exact
2007/CBS012007DVD.7z,CBS012007DVD,manual,Manual,disc-manifest-path,medium,bad-exact
2007/CBS012007DVD.7z,CBS012007DVD,readme,Readme,disc-manifest-path,medium,bad-exact
2007/CBS012007DVD.7z,CBS012007DVD,redist,REDIST,disc-manifest-path,medium,weak-singleword
2007/CBS012007DVD.7z,CBS012007DVD,santa,SANTA,disc-manifest-path,medium,weak-singleword
2007/CBS012007DVD.7z,CBS012007DVD,sonstiges,Sonstiges,disc-metadata-value,high,bad-exact
2007/CBS012007DVD.7z,CBS012007DVD,ton an,Ton An,disc-metadata-value,high,all-short-words
2007/CBS012007DVD.7z,CBS012007DVD,ton aus,Ton Aus,disc-metadata-value,high,all-short-words
2007/CBS012007DVD.7z,CBS012007DVD,windows media player seme,Windows Media Player SEME,disc-metadata-value,high,bad-substring
2007/CBS012007DVD.7z,CBS012007DVD,windows media player xp,Windows Media Player XP,disc-metadata-value,high,bad-substring
2007/CBS012007DVD.7z,CBS012007DVD,zone alarm,Zone Alarm,disc-metadata-value,high,bad-substring
2007/CBS012007DVDGOLD.7z,CBS012007DVDGOLD,0data,0data,"disc-manifest-path,disc-metadata-command",medium,weak-singleword
2007/CBS012007DVDGOLD.7z,CBS012007DVDGOLD,abo layerchange,Abo Layerchange,disc-metadata-value,high,bad-substring
2007/CBS012007DVDGOLD.7z,CBS012007DVDGOLD,anno,Anno,disc-metadata-value,high,weak-singleword
2007/CBS012007DVDGOLD.7z,CBS012007DVDGOLD,ausblenden layerchange,Ausblenden Layerchange,disc-metadata-value,high,bad-substring
2007/CBS012007DVDGOLD.7z,CBS012007DVDGOLD,bin,bin,disc-manifest-path,medium,all-short-words
2007/CBS012007DVDGOLD.7z,CBS012007DVDGOLD,copyright,copyright,disc-manifest-path,medium,weak-singleword
2007/CBS012007DVDGOLD.7z,CBS012007DVDGOLD,data1,data1,disc-manifest-path,medium,short-code
2007/CBS012007DVDGOLD.7z,CBS012007DVDGOLD,data2,data2,disc-manifest-path,medium,short-code
2007/CBS012007DVDGOLD.7z,CBS012007DVDGOLD,desktop db,Desktop DB,disc-manifest-path,medium,bad-substring
2007/CBS012007DVDGOLD.7z,CBS012007DVDGOLD,desktop df,Desktop DF,disc-manifest-path,medium,bad-substring
2007/CBS012007DVDGOLD.7z,CBS012007DVDGOLD,directx8a,Directx8a,disc-manifest-path,medium,bad-substring
2007/CBS012007DVDGOLD.7z,CBS012007DVDGOLD,files,files,disc-manifest-path,medium,bad-exact
2007/CBS012007DVDGOLD.7z,CBS012007DVDGOLD,hilfe layerchange,Hilfe Layerchange,disc-metadata-value,high,bad-substring
2007/CBS012007DVDGOLD.7z,CBS012007DVDGOLD,ikernel,ikernel,disc-manifest-path,medium,weak-singleword
2007/CBS012007DVDGOLD.7z,CBS012007DVDGOLD,layout,layout,disc-manifest-path,medium,bad-exact
2007/CBS012007DVDGOLD.7z,CBS012007DVDGOLD,myst3 mac installer,Myst3 Mac Installer,disc-manifest-path,medium,bad-substring
2007/CBS012007DVDGOLD.7z,CBS012007DVDGOLD,myst3 manual ger,myst3 manual ger,disc-manifest-path,medium,bad-substring
2007/CBS012007DVDGOLD.7z,CBS012007DVDGOLD,spanish,Spanish,disc-manifest-path,medium,bad-substring
2007/CBS012007DVDGOLD.7z,CBS012007DVDGOLD,the volume settings folder,The Volume Settings Folder,disc-manifest-path,medium,bad-substring
2007/CBS012007DVDGOLD.7z,CBS012007DVDGOLD,ton an,Ton An,disc-metadata-value,high,all-short-words
2007/CBS012007DVDGOLD.7z,CBS012007DVDGOLD,ton aus,Ton Aus,disc-metadata-value,high,all-short-words
2007/CBS022007DVD.7z,CBS022007DVD,0data,0data,"disc-manifest-path,disc-metadata-command",medium,weak-singleword
2007/CBS022007DVD.7z,CBS022007DVD,abo layerchange,Abo Layerchange,disc-metadata-value,high,bad-substring
2007/CBS022007DVD.7z,CBS022007DVD,adobe reader se,Adobe Reader SE,disc-metadata-value,high,bad-substring
2007/CBS022007DVD.7z,CBS022007DVD,adobe reader xp,Adobe Reader XP,disc-metadata-value,high,bad-substring
2007/CBS022007DVD.7z,CBS022007DVD,anti vir personal classic,Anti Vir Personal Edition Classic,disc-metadata-value,high,bad-substring
2007/CBS022007DVD.7z,CBS022007DVD,aticatalyst control centerdeutsch,ATICatalyst Control Centerdeutsch,disc-metadata-value,high,bad-substring
2007/CBS022007DVD.7z,CBS022007DVD,aticatalyst control centerdeutschneu,ATICatalyst Control Centerdeutschneu,disc-metadata-value,high,bad-substring
2007/CBS022007DVD.7z,CBS022007DVD,aticatalystv me,ATICatalystv ME,disc-metadata-value,high,bad-substring
2007/CBS022007DVD.7z,CBS022007DVD,aticatalystv xp,ATICatalystv XP,disc-metadata-value,high,bad-substring
2007/CBS022007DVD.7z,CBS022007DVD,aticatalystv xpneu,ATICatalystv XPneu,disc-metadata-value,high,bad-substring
2007/CBS022007DVD.7z,CBS022007DVD,ausblenden layerchange,Ausblenden Layerchange,disc-metadata-value,high,bad-substring
2007/CBS022007DVD.7z,CBS022007DVD,blank,blank,disc-metadata-value,high,weak-singleword
2007/CBS022007DVD.7z,CBS022007DVD,copyright,copyright,disc-manifest-path,medium,weak-singleword
2007/CBS022007DVD.7z,CBS022007DVD,direct xc oktober,Direct Xc Oktober,disc-metadata-value,high,bad-substring
