archive_item,archive_name,issue_code,year,variant,normalized_title,representative_title,source_kinds,confidence,content_kind,clean_reason,canonical_title,canonical_slug,match_status,match_confidence,entity_type,categories,genres,themes,wikipedia_url,wikidata_id,wikidata_url,rating_value,rating_scale,rating_count,rating_source,rating_url
cbs-2000-09,1999/CBS121999.7z,CBS121999,1999,CD,hell copter,Hell Copter,vollversion-fullversion,high,full_version,vollversion-fullversion,Hell-Copter,hell-copter,matched,high,unknown,,,,https://fr.wikipedia.org/wiki/Hell-Copter,,,,,,,
cbs-2000-09,2000/CBS022000.7z,CBS022000,2000,CD,funk flitzer,Funk Flitzer,vollversion-fullversion,high,full_version,vollversion-fullversion,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2000/CBS042000.7z,CBS042000,2000,CD,mystery island,Mystery Island,vollversion-fullversion,high,full_version,vollversion-fullversion,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2000/CBS062000.7z,CBS062000,2000,CD,king s quest 7,King's Quest 7,vollversion-fullversion,high,full_version,vollversion-fullversion,King's Quest VII,king-s-quest-vii,matched,high,unknown,,,,https://en.wikipedia.org/wiki/King%27s_Quest_VII,,,,,,,
cbs-2000-09,2000/CBS062000.7z,CBS062000,2000,CD,thunder brigade,Thunder Brigade,vollversion-fullversion,high,full_version,vollversion-fullversion,Thunder Brigade,thunder-brigade,matched,high,game,action,action game,,https://en.wikipedia.org/wiki/Thunder_Brigade,Q104760275,https://www.wikidata.org/wiki/Q104760275,,,,,
cbs-2000-09,2000/CBS072000.7z,CBS072000,2000,CD,castrol honda super bike,Castrol Honda Super Bike,vollversion-fullversion,high,full_version,vollversion-fullversion,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2000/CBS082000.7z,CBS082000,2000,CD,sini star unleashed,Sini Star Unleashed,vollversion-fullversion,high,full_version,vollversion-fullversion,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2000/CBS092000.7z,CBS092000,2000,CD,actua soccer 2,Actua Soccer 2,vollversion-fullversion,high,full_version,vollversion-fullversion,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2000/CBS092000.7z,CBS092000,2000,CD,pulleralarm,Pulleralarm,vollversion-fullversion,high,full_version,vollversion-fullversion,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2000/CBS092000.7z,CBS092000,2000,CD,vampirjagd,Vampirjagd,vollversion-fullversion,high,full_version,vollversion-fullversion,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2000/CBS102000.7z,CBS102000,2000,CD,robo rumble,Robo Rumble,vollversion-fullversion,high,full_version,vollversion-fullversion,Robo Rumble,robo-rumble,matched,high,unknown,,,,https://lld.wikipedia.org/wiki/Robo_Rumble,,,,,,,
cbs-2000-09,2000/CBS112000.7z,CBS112000,2000,CD,uprising 2,Uprising 2,vollversion-fullversion,high,full_version,vollversion-fullversion,Uprising 2: Lead and Destroy,uprising-2-lead-and-destroy,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Uprising_2%3A_Lead_and_Destroy,,,,,,,
cbs-2000-09,2001/CBS012001.7z,CBS012001,2001,CD,asghan,Asghan,vollversion-fullversion,high,full_version,vollversion-fullversion,Asghan: The Dragon Slayer,asghan-the-dragon-slayer,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Asghan%3A_The_Dragon_Slayer,,,,,,,
cbs-2000-09,2001/CBS012001.7z,CBS012001,2001,CD,clusterball,Clusterball,vollversion-fullversion,high,full_version,vollversion-fullversion,Clusterball,clusterball,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Clusterball,,,,,,,
cbs-2000-09,2001/CBS012001.7z,CBS012001,2001,CD,die siedler hiebe f r diebe,Die Siedler Hiebe für Diebe,vollversion-fullversion,high,full_version,vollversion-fullversion,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2001/CBS012001.7z,CBS012001,2001,CD,pulleralarm,Pulleralarm,vollversion-fullversion,high,full_version,vollversion-fullversion,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2001/CBS012001.7z,CBS012001,2001,CD,vampirjagd,Vampirjagd,vollversion-fullversion,high,full_version,vollversion-fullversion,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2001/CBS022001.7z,CBS022001,2001,CD,herr der pilze,Herr der Pilze,vollversion-fullversion,high,full_version,vollversion-fullversion,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2001/CBS022001.7z,CBS022001,2001,CD,oddworld abe s oddysee,Oddworld Abe's Oddysee,vollversion-fullversion,high,full_version,vollversion-fullversion,Oddworld: Abe's Oddysee,oddworld-abe-s-oddysee,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Oddworld%3A_Abe%27s_Oddysee,,,,,,,
cbs-2000-09,2001/CBS032001.7z,CBS032001,2001,CD,mdk,MDK,vollversion-fullversion,high,full_version,vollversion-fullversion,MDK,mdk,matched,high,unknown,,,,https://en.wikipedia.org/wiki/MDK,,,,,,,
cbs-2000-09,2001/CBS032001.7z,CBS032001,2001,CD,mobility 1,Mobility 1,vollversion-fullversion,high,full_version,vollversion-fullversion,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2001/CBS042001.7z,CBS042001,2001,CD,nice 2,Nice 2,vollversion-fullversion,high,full_version,vollversion-fullversion,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2001/CBS052001.7z,CBS052001,2001,CD,die v lker,Die Völker,vollversion-fullversion,high,full_version,vollversion-fullversion,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2001/CBS052001.7z,CBS052001,2001,CD,dove,Dove,vollversion-fullversion,high,full_version,vollversion-fullversion,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2001/CBS052001.7z,CBS052001,2001,CD,k racer,K Racer,vollversion-fullversion,high,full_version,vollversion-fullversion,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2001/CBS062001.7z,CBS062001,2001,CD,oktoberfest zapfer,Oktoberfest Zapfer,vollversion-fullversion,high,full_version,vollversion-fullversion,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2001/CBS062001.7z,CBS062001,2001,CD,space hockey,Space Hockey,vollversion-fullversion,high,full_version,vollversion-fullversion,Q122823399,q122823399,matched,high,game,other,,,,Q122823399,https://www.wikidata.org/wiki/Q122823399,,,,,
cbs-2000-09,2001/CBS062001.7z,CBS062001,2001,CD,thandor die invasion,Thandor Die Invasion,vollversion-fullversion,high,full_version,vollversion-fullversion,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2001/CBS072001.7z,CBS072001,2001,CD,der industriegigant,Der Industriegigant,vollversion-fullversion,high,full_version,vollversion-fullversion,Industry Giant,industry-giant,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Industry_Giant,,,,,,,
cbs-2000-09,2001/CBS072001.7z,CBS072001,2001,CD,siege of avalon,Siege of Avalon,vollversion-fullversion,high,full_version,vollversion-fullversion,Siege of Avalon,siege-of-avalon,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Siege_of_Avalon,,,,,,,
cbs-2000-09,2001/CBS072001.7z,CBS072001,2001,CD,zosso bowling,Zosso Bowling,vollversion-fullversion,high,full_version,vollversion-fullversion,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2001/CBS082001.7z,CBS082001,2001,CD,surfive,Surfive,vollversion-fullversion,high,full_version,vollversion-fullversion,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2001/CBS082001.7z,CBS082001,2001,CD,tomb raider 2,Tomb Raider 2,vollversion-fullversion,high,full_version,vollversion-fullversion,Tomb Raider II,tomb-raider-ii,matched,high,game,action; adventure,action-adventure game,,https://en.wikipedia.org/wiki/Tomb_Raider_II,Q816451,https://www.wikidata.org/wiki/Q816451,,,,,
cbs-2000-09,2001/CBS092001.7z,CBS092001,2001,CD,athletics,Athletics,vollversion-fullversion,high,full_version,vollversion-fullversion,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2001/CBS092001.7z,CBS092001,2001,CD,bike flyter,Bike Flyter,vollversion-fullversion,high,full_version,vollversion-fullversion,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2001/CBS092001.7z,CBS092001,2001,CD,jumping jokers,Jumping Jokers,vollversion-fullversion,high,full_version,vollversion-fullversion,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2001/CBS092001.7z,CBS092001,2001,CD,pizza syndicate,Pizza Syndicate,vollversion-fullversion,high,full_version,vollversion-fullversion,Fast Food Tycoon,fast-food-tycoon,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Fast_Food_Tycoon,,,,,,,
cbs-2000-09,2001/CBS092001.7z,CBS092001,2001,CD,platt,Platt!,vollversion-fullversion,high,full_version,vollversion-fullversion,Platt,platt,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Platt,,,,,,,
cbs-2000-09,2001/CBS092001.7z,CBS092001,2001,CD,wespenjagd 2,Wespenjagd 2,vollversion-fullversion,high,full_version,vollversion-fullversion,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2001/CBS102001.7z,CBS102001,2001,CD,x beyond the frontier,X Beyond the frontier,vollversion-fullversion,high,full_version,vollversion-fullversion,X: Beyond the Frontier,x-beyond-the-frontier,matched,high,game,simulation,science fiction video game; simulation video game; space opera video game; space trading and combat game,,https://en.wikipedia.org/wiki/X%3A_Beyond_the_Frontier,Q1190522,https://www.wikidata.org/wiki/Q1190522,,,,,
cbs-2000-09,2001/CBS112001.7z,CBS112001,2001,CD,forsaken,Forsaken,vollversion-fullversion,high,full_version,vollversion-fullversion,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2001/CBS122001.7z,CBS122001,2001,CD,bang gunship elite,Bang! Gunship Elite,vollversion-fullversion,high,full_version,vollversion-fullversion,Bang! Gunship Elite,bang-gunship-elite,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Bang%21_Gunship_Elite,,,,,,,
cbs-2000-09,2002/CBS012002.7z,CBS012002,2002,CD,dark project der meisterdieb,Dark Project Der Meisterdieb,vollversion-fullversion,high,full_version,vollversion-fullversion,Dark Project: Der Meisterdieb,dark-project-der-meisterdieb,matched,high,unknown,,,,https://de.wikipedia.org/wiki/Dark_Project%3A_Der_Meisterdieb,,,,,,,
cbs-2000-09,2002/CBS022002.7z,CBS022002,2002,CD,legacy of kain soul reaver,Legacy of Kain Soul Reaver,vollversion-fullversion,high,full_version,vollversion-fullversion,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2002/CBS032002.7z,CBS032002,2002,CD,shadow company,Shadow Company,vollversion-fullversion,high,full_version,vollversion-fullversion,Shadow Company,shadow-company,matched,high,unknown,,,,https://ru.wikipedia.org/wiki/Shadow_Company,,,,,,,
cbs-2000-09,2002/CBS042002.7z,CBS042002,2002,CD,autobahn raser 2,Autobahn Raser 2,vollversion-fullversion,high,full_version,vollversion-fullversion,Q123980431,q123980431,matched,high,unknown,,,,,,,,,,,
cbs-2000-09,2002/CBS042002.7z,CBS042002,2002,CD,meistertrainer,Meistertrainer,vollversion-fullversion,high,full_version,vollversion-fullversion,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2002/CBS052002.7z,CBS052002,2002,CD,gangsters,Gangsters,vollversion-fullversion,high,full_version,vollversion-fullversion,Gangsters (board game),gangsters-board-game,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Gangsters_%28board_game%29,,,,,,,
cbs-2000-09,2002/CBS072002.7z,CBS072002,2002,CD,shadow man,Shadow Man,vollversion-fullversion,high,full_version,vollversion-fullversion,Shadow Man (video game),shadow-man-video-game,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Shadow_Man_%28video_game%29,,,,,,,
cbs-2000-09,2002/CBS082002.7z,CBS082002,2002,CD,commandos hinter feindlichen linien,Commandos Hinter feindlichen Linien,vollversion-fullversion,high,full_version,vollversion-fullversion,Commandos: Hinter feindlichen Linien,commandos-hinter-feindlichen-linien,matched,high,unknown,,,,https://de.wikipedia.org/wiki/Commandos%3A_Hinter_feindlichen_Linien,,,,,,,
cbs-2000-09,2002/CBS092002.7z,CBS092002,2002,CD,der verkehrsgigant,Der Verkehrsgigant Gold,vollversion-fullversion,high,full_version,vollversion-fullversion,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2002/CBS102002.7z,CBS102002,2002,CD,racing simulation 2,Racing Simulation 2,vollversion-fullversion,high,full_version,vollversion-fullversion,Racing Simulation 2,racing-simulation-2,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Racing_Simulation_2,,,,,,,
cbs-2000-09,2002/CBS112002.7z,CBS112002,2002,CD,tomb raider 3,Tomb Raider 3,vollversion-fullversion,high,full_version,vollversion-fullversion,Tomb Raider,tomb-raider,matched,high,game,action; adventure,action-adventure game,,https://en.wikipedia.org/wiki/Tomb_Raider,Q270503,https://www.wikidata.org/wiki/Q270503,,,,,
cbs-2000-09,2002/CBS122002.7z,CBS122002,2002,CD,autobahnraser 3,Autobahnraser 3,vollversion-fullversion,high,full_version,vollversion-fullversion,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2003/CBS012003.7z,CBS012003,2003,CD,pizza connection 2,Pizza Connection 2,vollversion-fullversion,high,full_version,vollversion-fullversion,Fast Food Tycoon 2,fast-food-tycoon-2,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Fast_Food_Tycoon_2,,,,,,,
cbs-2000-09,2003/CBS022003.7z,CBS022003,2003,CD,suzuki alstare extreme racing,Suzuki Alstare Extreme Racing,vollversion-fullversion,high,full_version,vollversion-fullversion,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2003/CBS032003.7z,CBS032003,2003,CD,railroad tycoon 2,Railroad Tycoon 2,vollversion-fullversion,high,full_version,vollversion-fullversion,Railroad Tycoon II,railroad-tycoon-ii,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Railroad_Tycoon_II,,,,,,,
cbs-2000-09,2003/CBS042003.7z,CBS042003,2003,CD,turok 2,Turok 2,vollversion-fullversion,high,full_version,vollversion-fullversion,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2003/CBS052003.7z,CBS052003,2003,CD,urlaubsraser,Urlaubsraser,vollversion-fullversion,high,full_version,vollversion-fullversion,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2003/CBS062003.7z,CBS062003,2003,CD,ground control,Ground Control,vollversion-fullversion,high,full_version,vollversion-fullversion,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2003/CBS072003.7z,CBS072003,2003,CD,anno1602,Anno 1602,vollversion-fullversion,high,full_version,vollversion-fullversion,Anno 1602,anno-1602,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Anno_1602,,,,,,,
cbs-2000-09,2003/CBS082003.7z,CBS082003,2003,CD,america,America,vollversion-fullversion,high,full_version,vollversion-fullversion,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2003/CBS092003.7z,CBS092003,2003,CD,tomb raider 4 the last revelation,Tomb Raider 4 The Last Revelation,vollversion-fullversion,high,full_version,vollversion-fullversion,Tomb Raider: The Last Revelation,tomb-raider-the-last-revelation,matched,high,game,action; adventure,action-adventure game,,https://en.wikipedia.org/wiki/Tomb_Raider%3A_The_Last_Revelation,Q668568,https://www.wikidata.org/wiki/Q668568,,,,,
cbs-2000-09,2003/CBS102003.7z,CBS102003,2003,CD,fritz,Fritz,vollversion-fullversion,high,full_version,vollversion-fullversion,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2003/CBS102003.7z,CBS102003,2003,CD,usa racer,USA Racer,vollversion-fullversion,high,full_version,vollversion-fullversion,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2003/CBS112003.7z,CBS112003,2003,CD,anstoss 3,Anstoss 3,vollversion-fullversion,high,full_version,vollversion-fullversion,Anstoss 3,anstoss-3,matched,high,unknown,,,,https://de.wikipedia.org/wiki/Anstoss_3,,,,,,,
cbs-2000-09,2003/CBS122003 (CD1).7z,CBS122003 (CD1),2003, (CD1),anstoss action,Anstoss Action,vollversion-fullversion,high,full_version,vollversion-fullversion,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2003/CBS122003 (CD1).7z,CBS122003 (CD1),2003, (CD1),zeus herrscher des olymp,Zeus Herrscher des Olymp,vollversion-fullversion,high,full_version,vollversion-fullversion,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2003/CBS122003 (CD2).7z,CBS122003 (CD2),2003, (CD2),anstoss action,Anstoss Action,vollversion-fullversion,high,full_version,vollversion-fullversion,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2003/CBS122003 (CD2).7z,CBS122003 (CD2),2003, (CD2),zeus herrscher des olymp,Zeus Herrscher des Olymp,vollversion-fullversion,high,full_version,vollversion-fullversion,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2004/CBS012004.7z,CBS012004,2004,CD,cossacks european wars,Cossacks European Wars,vollversion-fullversion,high,full_version,vollversion-fullversion,Cossacks: European Wars,cossacks-european-wars,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Cossacks%3A_European_Wars,,,,,,,
cbs-2000-09,2004/CBS022004.7z,CBS022004,2004,CD,patrizier 2,Patrizier 2 Gold,vollversion-fullversion,high,full_version,vollversion-fullversion,Patrizier 2,patrizier-2,matched,high,unknown,,,,https://de.wikipedia.org/wiki/Patrizier_2,,,,,,,
cbs-2000-09,2004/CBS032004 (CD1).7z,CBS032004 (CD1),2004, (CD1),autobahn raser 4,Autobahn Raser 4,vollversion-fullversion,high,full_version,vollversion-fullversion,Autobahn Raser IV,autobahn-raser-iv,matched,high,unknown,,,,https://de.wikipedia.org/wiki/Autobahn_Raser_IV,,,,,,,
cbs-2000-09,2004/CBS032004 (CD1).7z,CBS032004 (CD1),2004, (CD1),ballerburg,Ballerburg,vollversion-fullversion,high,full_version,vollversion-fullversion,Ballerburg,ballerburg,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Ballerburg,,,,,,,
cbs-2000-09,2004/CBS032004 (CD2).7z,CBS032004 (CD2),2004, (CD2),autobahn raser 4,Autobahn Raser 4,vollversion-fullversion,high,full_version,vollversion-fullversion,Autobahn Raser IV,autobahn-raser-iv,matched,high,unknown,,,,https://de.wikipedia.org/wiki/Autobahn_Raser_IV,,,,,,,
cbs-2000-09,2004/CBS032004 (CD2).7z,CBS032004 (CD2),2004, (CD2),ballerburg,Ballerburg,vollversion-fullversion,high,full_version,vollversion-fullversion,Ballerburg,ballerburg,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Ballerburg,,,,,,,
cbs-2000-09,2004/CBS042004.7z,CBS042004,2004,CD,battle realms,Battle Realms,vollversion-fullversion,high,full_version,vollversion-fullversion,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2004/CBS052004.7z,CBS052004,2004,CD,emergency 2,Emergency 2,vollversion-fullversion,high,full_version,vollversion-fullversion,Emergency 2: The Ultimate Fight for Life,emergency-2-the-ultimate-fight-for-life,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Emergency_2%3A_The_Ultimate_Fight_for_Life,,,,,,,
cbs-2000-09,2004/CBS062004.7z,CBS062004,2004,CD,industrie gigant 2,Industrie Gigant 2,vollversion-fullversion,high,full_version,vollversion-fullversion,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2004/CBS072004(CD1).7z,CBS072004(CD1),2004,(CD1),sheep,Sheep,vollversion-fullversion,high,full_version,vollversion-fullversion,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2004/CBS072004(CD2).7z,CBS072004(CD2),2004,(CD2),sheep,Sheep,vollversion-fullversion,high,full_version,vollversion-fullversion,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2004/CBS082004.7z,CBS082004,2004,CD,age of empires,Age of Empires Gold Edition,vollversion-fullversion,high,full_version,vollversion-fullversion,Age of Empires,age-of-empires,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Age_of_Empires,,,,,,,
cbs-2000-09,2004/CBS092004DVD.7z,CBS092004DVD,2004,DVD,aquanox 2,Aquanox 2,vollversion-fullversion,high,full_version,vollversion-fullversion,Aquanox 2: Revelation,aquanox-2-revelation,matched,high,unknown,,,,https://de.wikipedia.org/wiki/Aquanox_2%3A_Revelation,,,,,,,
cbs-2000-09,2004/CBS092004DVD.7z,CBS092004DVD,2004,DVD,project nomads,Project Nomads,vollversion-fullversion,high,full_version,vollversion-fullversion,Project Nomads,project-nomads,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Project_Nomads,,,,,,,
cbs-2000-09,2004/CBS102004DVD.7z,CBS102004DVD,2004,DVD,rollercoaster tycoon,Rollercoaster Tycoon,vollversion-fullversion,high,full_version,vollversion-fullversion,RollerCoaster Tycoon (video game),rollercoaster-tycoon-video-game,matched,high,unknown,,,,https://en.wikipedia.org/wiki/RollerCoaster_Tycoon_%28video_game%29,,,,,,,
cbs-2000-09,2004/CBS112004DVD.7z,CBS112004DVD,2004,DVD,arena wars,Arena Wars,disc-metadata-value,high,unknown,multiword,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2004/CBS112004DVD.7z,CBS112004DVD,2004,DVD,armies of exigo,Armies of Exigo,disc-metadata-value,high,unknown,multiword,Armies of Exigo,armies-of-exigo,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Armies_of_Exigo,,,,,,,
cbs-2000-09,2004/CBS112004DVD.7z,CBS112004DVD,2004,DVD,aura tor zur ewigkeit,Aura Tor zur Ewigkeit,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2004/CBS112004DVD.7z,CBS112004DVD,2004,DVD,battlefield vietnam,Battlefield Vietnam,disc-metadata-value,high,unknown,multiword,Battlefield Vietnam,battlefield-vietnam,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Battlefield_Vietnam,,,,,,,
cbs-2000-09,2004/CBS112004DVD.7z,CBS112004DVD,2004,DVD,colin mc rae rally2005,Colin Mc Rae Rally 2005,disc-metadata-value,high,unknown,multiword,Colin McRae Rally 2005,colin-mcrae-rally-2005,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Colin_McRae_Rally_2005,,,,,,,
cbs-2000-09,2004/CBS112004DVD.7z,CBS112004DVD,2004,DVD,divx 5,Divx 5,disc-metadata-value,high,unknown,multiword,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2004/CBS112004DVD.7z,CBS112004DVD,2004,DVD,empires die neuzeit,Empires Die Neuzeit,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2004/CBS112004DVD.7z,CBS112004DVD,2004,DVD,evil genius,Evil Genius,disc-metadata-value,high,unknown,multiword,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2004/CBS112004DVD.7z,CBS112004DVD,2004,DVD,fette sau xs,Fette Sau XS,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2004/CBS112004DVD.7z,CBS112004DVD,2004,DVD,fire department,Fire Department,disc-metadata-value,high,unknown,multiword,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2004/CBS112004DVD.7z,CBS112004DVD,2004,DVD,flatout,Flatout,disc-metadata-value,high,unknown,singleword-titlecase,FlatOut,flatout,matched,high,unknown,,,,https://en.wikipedia.org/wiki/FlatOut,,,,,,,
cbs-2000-09,2004/CBS112004DVD.7z,CBS112004DVD,2004,DVD,gotcha,Gotcha!,disc-metadata-value,high,unknown,singleword-titlecase,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2004/CBS112004DVD.7z,CBS112004DVD,2004,DVD,half life 2,Half Life 2,disc-metadata-value,high,unknown,multiword,Half-Life 2,half-life-2,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Half-Life_2,,,,,,,
cbs-2000-09,2004/CBS112004DVD.7z,CBS112004DVD,2004,DVD,imperial glory,Imperial Glory,disc-metadata-value,high,unknown,multiword,Imperial Glory,imperial-glory,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Imperial_Glory,,,,,,,
cbs-2000-09,2004/CBS112004DVD.7z,CBS112004DVD,2004,DVD,largo winch,Largo Winch,"disc-manifest-path,disc-metadata-value",high,unknown,multiword,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2004/CBS112004DVD.7z,CBS112004DVD,2004,DVD,medieval lords,Medieval Lords,disc-metadata-value,high,unknown,multiword,Medieval Lords,medieval-lords,matched,high,unknown,,,,https://it.wikipedia.org/wiki/Medieval_Lords,,,,,,,
cbs-2000-09,2004/CBS112004DVD.7z,CBS112004DVD,2004,DVD,mighty jack hammer,Mighty Jack Hammer,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2004/CBS112004DVD.7z,CBS112004DVD,2004,DVD,moorhuhn wanted xs,Moorhuhn Wanted XS,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2004/CBS112004DVD.7z,CBS112004DVD,2004,DVD,obscure,Obscure,disc-metadata-value,high,unknown,singleword-titlecase,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2004/CBS112004DVD.7z,CBS112004DVD,2004,DVD,ping flipper,Ping Flipper,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2004/CBS112004DVD.7z,CBS112004DVD,2004,DVD,port royale 2,Port Royale 2,disc-metadata-value,high,unknown,multiword,Port Royale 2,port-royale-2,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Port_Royale_2,,,,,,,
cbs-2000-09,2004/CBS112004DVD.7z,CBS112004DVD,2004,DVD,restricted area,Restricted Area,disc-metadata-value,high,unknown,multiword,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2004/CBS112004DVD.7z,CBS112004DVD,2004,DVD,sid meier s pirates,Sid Meier's Pirates!,disc-metadata-value,high,unknown,multiword,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2004/CBS112004DVD.7z,CBS112004DVD,2004,DVD,siedler das erbe der k nige,Siedler Das Erbe der Könige,disc-metadata-value,high,unknown,multiword,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2004/CBS112004DVD.7z,CBS112004DVD,2004,DVD,space corps armageddon,Space Corps Armageddon,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2004/CBS112004DVD.7z,CBS112004DVD,2004,DVD,splinter cell chaos theory,Splinter Cell Chaos Theory,disc-metadata-value,high,unknown,multiword,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2004/CBS112004DVD.7z,CBS112004DVD,2004,DVD,the moment of silence,The Moment of Silence,disc-metadata-value,high,unknown,multiword,The Moment of Silence,the-moment-of-silence,matched,high,unknown,,,,https://en.wikipedia.org/wiki/The_Moment_of_Silence,Q1430332,https://www.wikidata.org/wiki/Q1430332,,,,,
cbs-2000-09,2004/CBS112004DVD.7z,CBS112004DVD,2004,DVD,tiger woods pga tour2005,Tiger Woods PGA Tour 2005,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
